sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;command;
1589347613;881998;1589347613;882013;1589347613;881998;0;
1589347613;888813;1589347613;888827;1589347613;888813;4;
1589347613;894822;1589347613;894836;1589347613;894822;0;
1589347613;903145;1589347613;903161;1589347613;903145;4;
1589347613;909649;1589347613;909665;1589347613;909649;0;
1589347613;915965;1589347613;915979;1589347613;915965;5;
1589347613;922509;1589347613;922524;1589347613;922509;0;
1589347613;928856;1589347613;928871;1589347613;928856;7;
1589347613;936465;1589347613;936479;1589347613;936465;0;
1589347613;943407;1589347613;943422;1589347613;943407;5;
1589347613;950342;1589347613;950356;1589347613;950342;0;
1589347613;958454;1589347613;958469;1589347613;958454;5;
1589347613;964709;1589347613;964724;1589347613;964709;0;
1589347613;971762;1589347613;971778;1589347613;971762;4;
1589347613;979572;1589347613;979587;1589347613;979572;0;
1589347613;986168;1589347613;986183;1589347613;986168;3;
1589347613;992693;1589347613;992708;1589347613;992693;0;
1589347614;2569;1589347614;2584;1589347614;2569;3;
1589347614;8880;1589347614;8895;1589347614;8880;0;
1589347614;15608;1589347614;15623;1589347614;15608;5;
1589347614;21863;1589347614;21878;1589347614;21863;0;
1589347614;28581;1589347614;28596;1589347614;28581;8;
1589347614;35110;1589347614;35124;1589347614;35110;0;
1589347614;45154;1589347614;45486;1589347614;45154;3;
1589347614;59849;1589347614;59864;1589347614;59849;0;
1589347614;69432;1589347614;69450;1589347614;69432;3;
1589347614;77629;1589347614;77644;1589347614;77629;0;
1589347614;83886;1589347614;83902;1589347614;83886;6;
1589347614;98700;1589347614;98723;1589347614;98700;0;
1589347614;106751;1589347614;106768;1589347614;106751;1;
1589347614;115751;1589347614;115791;1589347614;115751;0;
1589347614;126907;1589347614;126922;1589347614;126907;8;
1589347614;133086;1589347614;133100;1589347614;133086;0;
1589347614;140915;1589347614;140930;1589347614;140915;8;
1589347614;147272;1589347614;147287;1589347614;147272;0;
1589347614;159151;1589347614;159166;1589347614;159151;7;
1589347614;165219;1589347614;165234;1589347614;165219;0;
1589347614;171776;1589347614;171792;1589347614;171776;7;
1589347614;177953;1589347614;177968;1589347614;177953;0;
1589347614;186638;1589347614;186653;1589347614;186638;7;
1589347614;193252;1589347614;193267;1589347614;193252;0;
1589347614;199686;1589347614;199702;1589347614;199686;1;
1589347614;208599;1589347614;208617;1589347614;208599;0;
1589347614;225745;1589347614;225761;1589347614;225745;1;
1589347614;232110;1589347614;232126;1589347614;232110;0;
1589347614;241423;1589347614;241439;1589347614;241423;8;
1589347614;250851;1589347614;250866;1589347614;250851;0;
1589347614;257368;1589347614;257384;1589347614;257368;8;
1589347614;267713;1589347614;267729;1589347614;267713;0;
1589347614;274045;1589347614;274059;1589347614;274045;8;
1589347614;282221;1589347614;282237;1589347614;282221;0;
1589347614;290602;1589347614;290617;1589347614;290602;7;
1589347614;297184;1589347614;297199;1589347614;297184;0;
1589347614;304609;1589347614;304624;1589347614;304609;8;
1589347614;312113;1589347614;312129;1589347614;312113;0;
1589347614;318855;1589347614;318870;1589347614;318855;4;
1589347614;325715;1589347614;325730;1589347614;325715;0;
1589347614;332564;1589347614;332578;1589347614;332564;1;
1589347614;339632;1589347614;339648;1589347614;339632;1;
1589347614;349489;1589347614;349506;1589347614;349489;1;
1589347614;356684;1589347614;356735;1589347614;356684;1;
1589347614;364464;1589347614;364478;1589347614;364464;1;
1589347614;371498;1589347614;371513;1589347614;371498;1;
1589347614;381613;1589347614;381631;1589347614;381613;1;
1589347614;391886;1589347614;391956;1589347614;391886;1;
1589347614;401526;1589347614;401577;1589347614;401526;1;
1589347614;410702;1589347614;410718;1589347614;410702;1;
1589347614;417406;1589347614;417422;1589347614;417406;1;
1589347614;425975;1589347614;425991;1589347614;425975;1;
1589347614;434686;1589347614;434702;1589347614;434686;1;
1589347614;442972;1589347614;442987;1589347614;442972;1;
1589347614;449240;1589347614;449254;1589347614;449240;2;
1589347614;456483;1589347614;456499;1589347614;456483;2;
1589347614;463204;1589347614;463219;1589347614;463204;2;
1589347614;469222;1589347614;469238;1589347614;469222;2;
1589347614;475771;1589347614;475786;1589347614;475771;0;
1589347614;481911;1589347614;481925;1589347614;481911;8;
1589347614;488652;1589347614;488668;1589347614;488652;2;
1589347614;495297;1589347614;495312;1589347614;495297;0;
1589347614;505200;1589347614;505217;1589347614;505200;8;
1589347614;516073;1589347614;516090;1589347614;516073;2;
1589347614;523148;1589347614;523169;1589347614;523148;0;
1589347614;530710;1589347614;530726;1589347614;530710;8;
1589347614;537338;1589347614;537356;1589347614;537338;2;
1589347614;545770;1589347614;545787;1589347614;545770;0;
1589347614;552413;1589347614;552429;1589347614;552413;8;
1589347614;559568;1589347614;559582;1589347614;559568;2;
1589347614;568046;1589347614;568062;1589347614;568046;0;
1589347614;574121;1589347614;574136;1589347614;574121;8;
1589347614;582324;1589347614;582340;1589347614;582324;2;
1589347614;588526;1589347614;588543;1589347614;588526;0;
1589347614;595225;1589347614;595240;1589347614;595225;8;
1589347614;601888;1589347614;601903;1589347614;601888;2;
1589347614;607816;1589347614;607831;1589347614;607816;0;
1589347614;614326;1589347614;614341;1589347614;614326;8;
1589347614;621112;1589347614;621127;1589347614;621112;2;
1589347614;630577;1589347614;630592;1589347614;630577;0;
1589347614;638283;1589347614;638298;1589347614;638283;8;
1589347614;644898;1589347614;644914;1589347614;644898;2;
1589347614;652583;1589347614;652599;1589347614;652583;0;
1589347614;682179;1589347614;682194;1589347614;682179;8;
1589347614;688773;1589347614;688788;1589347614;688773;2;
1589347614;695047;1589347614;695062;1589347614;695047;0;
1589347614;701520;1589347614;701534;1589347614;701520;8;
1589347614;708255;1589347614;708269;1589347614;708255;2;
1589347614;716150;1589347614;716166;1589347614;716150;0;
1589347614;722906;1589347614;722921;1589347614;722906;8;
1589347614;731541;1589347614;731556;1589347614;731541;2;
1589347614;737895;1589347614;737911;1589347614;737895;0;
1589347614;745036;1589347614;745051;1589347614;745036;8;
1589347614;751467;1589347614;751483;1589347614;751467;2;
1589347614;759439;1589347614;759480;1589347614;759439;0;
1589347614;767118;1589347614;767134;1589347614;767118;8;
1589347614;775744;1589347614;775760;1589347614;775744;2;
1589347614;783180;1589347614;783196;1589347614;783180;0;
1589347614;790521;1589347614;790536;1589347614;790521;8;
1589347614;797182;1589347614;797198;1589347614;797182;2;
1589347614;804817;1589347614;804833;1589347614;804817;0;
1589347614;811847;1589347614;811862;1589347614;811847;8;
1589347614;818689;1589347614;818747;1589347614;818689;2;
1589347614;827345;1589347614;827360;1589347614;827345;0;
1589347614;836604;1589347614;836619;1589347614;836604;8;
1589347614;843530;1589347614;843545;1589347614;843530;2;
1589347614;853941;1589347614;853958;1589347614;853941;0;
1589347614;863974;1589347614;863991;1589347614;863974;8;
1589347614;874681;1589347614;874695;1589347614;874681;2;
1589347614;881402;1589347614;881417;1589347614;881402;0;
1589347614;889912;1589347614;889926;1589347614;889912;8;
1589347614;896233;1589347614;896248;1589347614;896233;2;
1589347614;902582;1589347614;902597;1589347614;902582;0;
1589347614;909294;1589347614;909310;1589347614;909294;8;
1589347614;915783;1589347614;915797;1589347614;915783;2;
1589347614;922420;1589347614;922434;1589347614;922420;0;
1589347614;928816;1589347614;928916;1589347614;928816;8;
1589347614;937046;1589347614;937089;1589347614;937046;2;
1589347614;944451;1589347614;944467;1589347614;944451;0;
1589347614;953462;1589347614;953477;1589347614;953462;8;
1589347614;962160;1589347614;962176;1589347614;962160;2;
1589347614;968331;1589347614;968345;1589347614;968331;0;
1589347614;975144;1589347614;975159;1589347614;975144;8;
1589347614;981160;1589347614;981175;1589347614;981160;2;
1589347614;991175;1589347614;991190;1589347614;991175;0;
1589347614;997721;1589347614;997736;1589347614;997721;8;
1589347615;3759;1589347615;3775;1589347615;3759;2;
1589347615;10608;1589347615;10622;1589347615;10608;0;
1589347615;16992;1589347615;17007;1589347615;16992;8;
1589347615;24151;1589347615;24166;1589347615;24151;2;
1589347615;31625;1589347615;31640;1589347615;31625;0;
1589347615;37833;1589347615;37847;1589347615;37833;8;
1589347615;46705;1589347615;46719;1589347615;46705;2;
1589347615;55560;1589347615;55575;1589347615;55560;0;
1589347615;62991;1589347615;63006;1589347615;62991;8;
1589347615;71850;1589347615;71866;1589347615;71850;2;
1589347615;82198;1589347615;82213;1589347615;82198;0;
1589347615;105161;1589347615;105188;1589347615;105161;8;
1589347615;115573;1589347615;115589;1589347615;115573;2;
1589347615;122296;1589347615;122311;1589347615;122296;0;
1589347615;129099;1589347615;129114;1589347615;129099;8;
1589347615;135719;1589347615;135735;1589347615;135719;2;
1589347615;142903;1589347615;142919;1589347615;142903;0;
1589347615;151688;1589347615;151704;1589347615;151688;8;
1589347615;158159;1589347615;158174;1589347615;158159;2;
1589347615;165453;1589347615;165468;1589347615;165453;0;
1589347615;171879;1589347615;171894;1589347615;171879;8;
1589347615;178598;1589347615;178614;1589347615;178598;2;
1589347615;185091;1589347615;185106;1589347615;185091;0;
1589347615;191399;1589347615;191414;1589347615;191399;0;
1589347615;198457;1589347615;198472;1589347615;198457;0;
1589347615;204874;1589347615;204914;1589347615;204874;5;
1589347615;211223;1589347615;211238;1589347615;211223;0;
1589347615;217567;1589347615;217593;1589347615;217567;5;
1589347615;225626;1589347615;225642;1589347615;225626;0;
1589347615;236720;1589347615;236738;1589347615;236720;5;
1589347615;246098;1589347615;246113;1589347615;246098;0;
1589347615;254908;1589347615;254924;1589347615;254908;5;
1589347615;262575;1589347615;262591;1589347615;262575;0;
1589347615;269129;1589347615;269144;1589347615;269129;5;
1589347615;275377;1589347615;275392;1589347615;275377;0;
1589347615;283852;1589347615;283867;1589347615;283852;5;
1589347615;291190;1589347615;291206;1589347615;291190;0;
1589347615;298633;1589347615;298649;1589347615;298633;5;
1589347615;306245;1589347615;306261;1589347615;306245;0;
1589347615;312579;1589347615;312594;1589347615;312579;5;
1589347615;318913;1589347615;319027;1589347615;318913;0;
1589347615;325710;1589347615;325725;1589347615;325710;5;
1589347615;332119;1589347615;332133;1589347615;332119;0;
1589347615;342288;1589347615;342304;1589347615;342288;5;
1589347615;349300;1589347615;349316;1589347615;349300;0;
1589347615;359006;1589347615;359025;1589347615;359006;5;
1589347615;367234;1589347615;367250;1589347615;367234;0;
1589347615;375269;1589347615;375284;1589347615;375269;5;
1589347615;383856;1589347615;383872;1589347615;383856;0;
1589347615;390152;1589347615;390166;1589347615;390152;5;
1589347615;396509;1589347615;396524;1589347615;396509;0;
1589347615;402939;1589347615;402955;1589347615;402939;5;
1589347615;409602;1589347615;409617;1589347615;409602;0;
1589347615;417835;1589347615;417851;1589347615;417835;5;
1589347615;424131;1589347615;424146;1589347615;424131;0;
1589347615;432856;1589347615;432872;1589347615;432856;4;
1589347615;441694;1589347615;441709;1589347615;441694;0;
1589347615;449435;1589347615;449451;1589347615;449435;4;
1589347615;456358;1589347615;456373;1589347615;456358;0;
1589347615;464305;1589347615;464320;1589347615;464305;4;
1589347615;470810;1589347615;470825;1589347615;470810;0;
1589347615;477451;1589347615;477465;1589347615;477451;4;
1589347615;484056;1589347615;484071;1589347615;484056;0;
1589347615;490127;1589347615;490143;1589347615;490127;4;
1589347615;497882;1589347615;497898;1589347615;497882;0;
1589347615;504692;1589347615;504708;1589347615;504692;3;
1589347615;512955;1589347615;512971;1589347615;512955;0;
1589347615;519109;1589347615;519125;1589347615;519109;0;
1589347615;525821;1589347615;525836;1589347615;525821;0;
1589347615;532202;1589347615;532217;1589347615;532202;0;
1589347615;538333;1589347615;538348;1589347615;538333;0;
1589347615;545091;1589347615;545107;1589347615;545091;0;
1589347615;555667;1589347615;555685;1589347615;555667;0;
1589347615;562719;1589347615;562736;1589347615;562719;0;
1589347615;569465;1589347615;569481;1589347615;569465;1;
1589347615;575773;1589347615;575789;1589347615;575773;1;
1589347615;582742;1589347615;582756;1589347615;582742;1;
1589347615;589945;1589347615;589960;1589347615;589945;1;
1589347615;596229;1589347615;596244;1589347615;596229;1;
1589347615;602594;1589347615;602609;1589347615;602594;1;
1589347615;609333;1589347615;609348;1589347615;609333;1;
1589347615;615756;1589347615;615771;1589347615;615756;1;
1589347615;622883;1589347615;622898;1589347615;622883;1;
1589347615;631091;1589347615;631106;1589347615;631091;1;
1589347615;639055;1589347615;639071;1589347615;639055;1;
1589347615;645640;1589347615;645654;1589347615;645640;1;
1589347615;652027;1589347615;652043;1589347615;652027;1;
1589347615;663865;1589347615;663881;1589347615;663865;1;
1589347615;670383;1589347615;670398;1589347615;670383;8;
1589347615;679465;1589347615;679480;1589347615;679465;8;
1589347615;686167;1589347615;686183;1589347615;686167;8;
1589347615;692396;1589347615;692414;1589347615;692396;8;
1589347615;699630;1589347615;699648;1589347615;699630;8;
1589347615;706577;1589347615;706594;1589347615;706577;8;
1589347615;713239;1589347615;713257;1589347615;713239;8;
1589347615;719560;1589347615;719577;1589347615;719560;0;
1589347615;726513;1589347615;726530;1589347615;726513;8;
1589347615;733468;1589347615;733486;1589347615;733468;2;
1589347615;739997;1589347615;740011;1589347615;739997;0;
1589347615;748581;1589347615;748621;1589347615;748581;8;
1589347615;756996;1589347615;757013;1589347615;756996;2;
1589347615;763412;1589347615;763429;1589347615;763412;0;
1589347615;769778;1589347615;769796;1589347615;769778;8;
1589347615;778412;1589347615;778430;1589347615;778412;2;
1589347615;784726;1589347615;784743;1589347615;784726;0;
1589347615;791257;1589347615;791274;1589347615;791257;8;
1589347615;797816;1589347615;797831;1589347615;797816;2;
1589347615;804215;1589347615;804233;1589347615;804215;0;
1589347615;813100;1589347615;813118;1589347615;813100;8;
1589347615;821826;1589347615;821842;1589347615;821826;2;
1589347615;829522;1589347615;829537;1589347615;829522;0;
1589347615;836556;1589347615;836573;1589347615;836556;8;
1589347615;846759;1589347615;846776;1589347615;846759;2;
1589347615;855233;1589347615;855288;1589347615;855233;0;
1589347615;864361;1589347615;864376;1589347615;864361;8;
1589347615;870745;1589347615;870761;1589347615;870745;2;
1589347615;881512;1589347615;881575;1589347615;881512;0;
1589347615;889105;1589347615;889120;1589347615;889105;8;
1589347615;896406;1589347615;896422;1589347615;896406;2;
1589347615;904938;1589347615;904953;1589347615;904938;0;
1589347615;911607;1589347615;911622;1589347615;911607;8;
1589347615;921931;1589347615;921947;1589347615;921931;2;
1589347615;928361;1589347615;928376;1589347615;928361;0;
1589347615;937542;1589347615;937558;1589347615;937542;8;
1589347615;943994;1589347615;944010;1589347615;943994;2;
1589347615;952078;1589347615;952093;1589347615;952078;0;
1589347615;958552;1589347615;958567;1589347615;958552;8;
1589347615;965168;1589347615;965184;1589347615;965168;2;
1589347615;971958;1589347615;971974;1589347615;971958;0;
1589347615;978457;1589347615;978472;1589347615;978457;8;
1589347615;987352;1589347615;987368;1589347615;987352;2;
1589347615;994699;1589347615;994714;1589347615;994699;0;
1589347616;894;1589347616;909;1589347616;894;8;
1589347616;8979;1589347616;8995;1589347616;8979;2;
1589347616;18991;1589347616;19007;1589347616;18991;0;
1589347616;27936;1589347616;27953;1589347616;27936;8;
1589347616;38329;1589347616;38345;1589347616;38329;2;
1589347616;44592;1589347616;44607;1589347616;44592;0;
1589347616;51497;1589347616;51513;1589347616;51497;8;
1589347616;58249;1589347616;58263;1589347616;58249;2;
1589347616;65572;1589347616;65587;1589347616;65572;0;
1589347616;71939;1589347616;71955;1589347616;71939;8;
1589347616;80341;1589347616;80357;1589347616;80341;2;
1589347616;93220;1589347616;93236;1589347616;93220;0;
1589347616;99470;1589347616;99812;1589347616;99470;8;
1589347616;107200;1589347616;107214;1589347616;107200;2;
1589347616;115992;1589347616;116008;1589347616;115992;0;
1589347616;125028;1589347616;125044;1589347616;125028;8;
1589347616;131512;1589347616;131527;1589347616;131512;2;
1589347616;138552;1589347616;138569;1589347616;138552;0;
1589347616;152105;1589347616;152121;1589347616;152105;8;
1589347616;165104;1589347616;165120;1589347616;165104;2;
1589347616;173719;1589347616;173737;1589347616;173719;0;
1589347616;181982;1589347616;181998;1589347616;181982;0;
1589347616;191302;1589347616;191318;1589347616;191302;0;
1589347616;199431;1589347616;199447;1589347616;199431;5;
1589347616;210336;1589347616;210353;1589347616;210336;0;
1589347616;217545;1589347616;217562;1589347616;217545;5;
1589347616;223924;1589347616;223940;1589347616;223924;0;
1589347616;232476;1589347616;232491;1589347616;232476;5;
1589347616;239943;1589347616;239959;1589347616;239943;0;
1589347616;246817;1589347616;246832;1589347616;246817;5;
1589347616;253653;1589347616;253668;1589347616;253653;0;
1589347616;261387;1589347616;261402;1589347616;261387;5;
1589347616;268439;1589347616;268456;1589347616;268439;0;
1589347616;274900;1589347616;274917;1589347616;274900;5;
1589347616;281645;1589347616;281659;1589347616;281645;0;
1589347616;289473;1589347616;289489;1589347616;289473;5;
1589347616;299929;1589347616;299945;1589347616;299929;0;
1589347616;308197;1589347616;308212;1589347616;308197;5;
1589347616;316222;1589347616;316237;1589347616;316222;0;
1589347616;325692;1589347616;325708;1589347616;325692;5;
1589347616;332076;1589347616;332091;1589347616;332076;0;
1589347616;340485;1589347616;340501;1589347616;340485;5;
1589347616;347386;1589347616;347401;1589347616;347386;0;
1589347616;363981;1589347616;363998;1589347616;363981;5;
1589347616;373584;1589347616;373600;1589347616;373584;0;
1589347616;381251;1589347616;381266;1589347616;381251;5;
1589347616;387774;1589347616;387789;1589347616;387774;0;
1589347616;394245;1589347616;394260;1589347616;394245;5;
1589347616;403134;1589347616;403149;1589347616;403134;0;
1589347616;409705;1589347616;409758;1589347616;409705;5;
1589347616;416921;1589347616;416936;1589347616;416921;0;
1589347616;424114;1589347616;424129;1589347616;424114;5;
1589347616;430767;1589347616;430782;1589347616;430767;0;
1589347616;437148;1589347616;437162;1589347616;437148;4;
1589347616;445320;1589347616;445336;1589347616;445320;0;
1589347616;452160;1589347616;452175;1589347616;452160;4;
1589347616;465014;1589347616;465037;1589347616;465014;0;
1589347616;474967;1589347616;474982;1589347616;474967;4;
1589347616;481274;1589347616;481289;1589347616;481274;0;
1589347616;487755;1589347616;487771;1589347616;487755;4;
1589347616;494271;1589347616;494286;1589347616;494271;0;
1589347616;500453;1589347616;500469;1589347616;500453;4;
1589347616;507059;1589347616;507074;1589347616;507059;0;
1589347616;513455;1589347616;513470;1589347616;513455;4;
1589347616;522857;1589347616;522873;1589347616;522857;0;
1589347616;529304;1589347616;529320;1589347616;529304;4;
1589347616;537243;1589347616;537260;1589347616;537243;0;
1589347616;546357;1589347616;546372;1589347616;546357;4;
1589347616;552923;1589347616;552998;1589347616;552923;0;
1589347616;563446;1589347616;563462;1589347616;563446;4;
1589347616;574612;1589347616;574629;1589347616;574612;0;
1589347616;580943;1589347616;581013;1589347616;580943;3;
1589347616;588239;1589347616;588279;1589347616;588239;0;
1589347616;594696;1589347616;594712;1589347616;594696;1;
1589347616;602534;1589347616;602550;1589347616;602534;0;
1589347616;609330;1589347616;609345;1589347616;609330;3;
1589347616;616292;1589347616;616389;1589347616;616292;0;
1589347616;626559;1589347616;626576;1589347616;626559;3;
1589347616;634313;1589347616;634330;1589347616;634313;0;
1589347616;640406;1589347616;640421;1589347616;640406;2;
1589347616;650581;1589347616;650600;1589347616;650581;0;
1589347616;681666;1589347616;681686;1589347616;681666;2;
1589347616;697683;1589347616;697703;1589347616;697683;0;
1589347616;704951;1589347616;704967;1589347616;704951;2;
1589347616;712547;1589347616;712562;1589347616;712547;0;
1589347616;718858;1589347616;718873;1589347616;718858;2;
1589347616;724930;1589347616;724946;1589347616;724930;0;
1589347616;732296;1589347616;732313;1589347616;732296;1;
1589347616;741735;1589347616;741753;1589347616;741735;0;
1589347616;748481;1589347616;748497;1589347616;748481;0;
1589347616;754890;1589347616;754905;1589347616;754890;0;
1589347616;763937;1589347616;763952;1589347616;763937;1;
1589347616;770295;1589347616;770309;1589347616;770295;0;
1589347616;776527;1589347616;776624;1589347616;776527;3;
1589347616;785244;1589347616;785260;1589347616;785244;0;
1589347616;792250;1589347616;792266;1589347616;792250;4;
1589347616;799091;1589347616;799106;1589347616;799091;0;
1589347616;805623;1589347616;805639;1589347616;805623;0;
1589347616;811748;1589347616;811763;1589347616;811748;0;
1589347616;822285;1589347616;822332;1589347616;822285;2;
1589347616;828638;1589347616;828695;1589347616;828638;0;
1589347616;836353;1589347616;836369;1589347616;836353;1;
1589347616;842913;1589347616;842929;1589347616;842913;0;
1589347616;851022;1589347616;851037;1589347616;851022;0;
1589347616;860125;1589347616;860140;1589347616;860125;0;
1589347616;866624;1589347616;866639;1589347616;866624;3;
1589347616;875457;1589347616;875472;1589347616;875457;0;
1589347616;882414;1589347616;882429;1589347616;882414;0;
1589347616;893307;1589347616;893325;1589347616;893307;0;
1589347616;904203;1589347616;904218;1589347616;904203;5;
1589347616;911101;1589347616;911115;1589347616;911101;0;
1589347616;920614;1589347616;920629;1589347616;920614;0;
1589347616;927156;1589347616;927171;1589347616;927156;0;
1589347616;937128;1589347616;937144;1589347616;937128;5;
1589347616;944231;1589347616;944248;1589347616;944231;0;
1589347616;954653;1589347616;954670;1589347616;954653;1;
1589347616;962469;1589347616;962485;1589347616;962469;1;
1589347616;969043;1589347616;969058;1589347616;969043;1;
1589347616;975643;1589347616;975658;1589347616;975643;8;
1589347616;982628;1589347616;982644;1589347616;982628;8;
1589347616;988873;1589347616;988888;1589347616;988873;8;
1589347616;995149;1589347616;995164;1589347616;995149;8;
1589347617;3473;1589347617;3489;1589347617;3473;8;
1589347617;10881;1589347617;10897;1589347617;10881;8;
1589347617;17875;1589347617;17890;1589347617;17875;8;
1589347617;24272;1589347617;24287;1589347617;24272;8;
1589347617;30817;1589347617;30832;1589347617;30817;8;
1589347617;37542;1589347617;37557;1589347617;37542;8;
1589347617;43906;1589347617;43920;1589347617;43906;8;
1589347617;52565;1589347617;52580;1589347617;52565;8;
1589347617;61136;1589347617;61153;1589347617;61136;8;
1589347617;71289;1589347617;71304;1589347617;71289;8;
1589347617;77529;1589347617;77543;1589347617;77529;8;
1589347617;84159;1589347617;84277;1589347617;84159;8;
1589347617;93429;1589347617;93444;1589347617;93429;8;
1589347617;99836;1589347617;99852;1589347617;99836;8;
1589347617;106109;1589347617;106161;1589347617;106109;8;
1589347617;114614;1589347617;114628;1589347617;114614;8;
1589347617;121655;1589347617;121669;1589347617;121655;8;
1589347617;127756;1589347617;127770;1589347617;127756;8;
1589347617;136553;1589347617;136569;1589347617;136553;8;
1589347617;147641;1589347617;147657;1589347617;147641;8;
1589347617;154043;1589347617;154058;1589347617;154043;8;
1589347617;160435;1589347617;160450;1589347617;160435;0;
1589347617;169558;1589347617;169573;1589347617;169558;8;
1589347617;176247;1589347617;176261;1589347617;176247;2;
1589347617;184221;1589347617;184237;1589347617;184221;0;
1589347617;190435;1589347617;190449;1589347617;190435;8;
1589347617;197153;1589347617;197169;1589347617;197153;2;
1589347617;206087;1589347617;206102;1589347617;206087;0;
1589347617;215584;1589347617;215600;1589347617;215584;8;
1589347617;221917;1589347617;221933;1589347617;221917;2;
1589347617;229152;1589347617;229169;1589347617;229152;0;
1589347617;239638;1589347617;239653;1589347617;239638;8;
1589347617;249865;1589347617;249886;1589347617;249865;2;
1589347617;258549;1589347617;258566;1589347617;258549;0;
1589347617;269322;1589347617;269337;1589347617;269322;8;
1589347617;277147;1589347617;277163;1589347617;277147;2;
1589347617;288441;1589347617;288457;1589347617;288441;0;
1589347617;294887;1589347617;294903;1589347617;294887;8;
1589347617;301544;1589347617;301559;1589347617;301544;2;
1589347617;310437;1589347617;310452;1589347617;310437;0;
1589347617;317297;1589347617;317312;1589347617;317297;8;
1589347617;325127;1589347617;325142;1589347617;325127;2;
1589347617;332832;1589347617;332849;1589347617;332832;0;
1589347617;343652;1589347617;343668;1589347617;343652;8;
1589347617;350737;1589347617;350753;1589347617;350737;2;
1589347617;357380;1589347617;357395;1589347617;357380;0;
1589347617;367335;1589347617;367353;1589347617;367335;8;
1589347617;379225;1589347617;379240;1589347617;379225;2;
1589347617;386233;1589347617;386248;1589347617;386233;0;
1589347617;392530;1589347617;392544;1589347617;392530;8;
1589347617;402082;1589347617;402097;1589347617;402082;2;
1589347617;408571;1589347617;408586;1589347617;408571;0;
1589347617;415857;1589347617;415872;1589347617;415857;8;
1589347617;422258;1589347617;422272;1589347617;422258;2;
1589347617;429022;1589347617;429037;1589347617;429022;0;
1589347617;435224;1589347617;435239;1589347617;435224;8;
1589347617;442100;1589347617;442114;1589347617;442100;2;
1589347617;448675;1589347617;448689;1589347617;448675;0;
1589347617;455273;1589347617;455288;1589347617;455273;8;
1589347617;461520;1589347617;461536;1589347617;461520;2;
1589347617;470737;1589347617;470753;1589347617;470737;0;
1589347617;477636;1589347617;477652;1589347617;477636;8;
1589347617;484898;1589347617;484913;1589347617;484898;2;
1589347617;491251;1589347617;491311;1589347617;491251;0;
1589347617;497697;1589347617;497713;1589347617;497697;8;
1589347617;504663;1589347617;504679;1589347617;504663;2;
1589347617;514332;1589347617;514347;1589347617;514332;0;
1589347617;521724;1589347617;521740;1589347617;521724;8;
1589347617;528816;1589347617;528883;1589347617;528816;2;
1589347617;535803;1589347617;535818;1589347617;535803;0;
1589347617;543176;1589347617;543236;1589347617;543176;8;
1589347617;550151;1589347617;550167;1589347617;550151;2;
1589347617;556965;1589347617;556980;1589347617;556965;0;
1589347617;564868;1589347617;564883;1589347617;564868;8;
1589347617;574032;1589347617;574047;1589347617;574032;2;
1589347617;580772;1589347617;580787;1589347617;580772;0;
1589347617;587601;1589347617;587616;1589347617;587601;8;
1589347617;594161;1589347617;594176;1589347617;594161;2;
1589347617;604281;1589347617;604297;1589347617;604281;0;
1589347617;615141;1589347617;615160;1589347617;615141;8;
1589347617;621941;1589347617;621959;1589347617;621941;2;
1589347617;630033;1589347617;630074;1589347617;630033;0;
1589347617;638379;1589347617;638395;1589347617;638379;8;
1589347617;647637;1589347617;647654;1589347617;647637;2;
1589347617;656729;1589347617;656746;1589347617;656729;0;
1589347617;663782;1589347617;663894;1589347617;663782;8;
1589347617;670260;1589347617;670277;1589347617;670260;2;
1589347617;677107;1589347617;677123;1589347617;677107;0;
1589347617;685455;1589347617;685473;1589347617;685455;8;
1589347617;694850;1589347617;694867;1589347617;694850;2;
1589347617;701676;1589347617;701692;1589347617;701676;0;
1589347617;708153;1589347617;708170;1589347617;708153;8;
1589347617;715739;1589347617;715757;1589347617;715739;2;
1589347617;723478;1589347617;723496;1589347617;723478;0;
1589347617;730506;1589347617;730521;1589347617;730506;8;
1589347617;738095;1589347617;738111;1589347617;738095;2;
1589347617;744433;1589347617;744449;1589347617;744433;0;
1589347617;751032;1589347617;751065;1589347617;751032;8;
1589347617;757604;1589347617;757620;1589347617;757604;2;
1589347617;763843;1589347617;763858;1589347617;763843;0;
1589347617;769909;1589347617;769924;1589347617;769909;8;
1589347617;776810;1589347617;776825;1589347617;776810;2;
1589347617;786209;1589347617;786225;1589347617;786209;0;
1589347617;792725;1589347617;792740;1589347617;792725;8;
1589347617;800560;1589347617;800575;1589347617;800560;2;
1589347617;808190;1589347617;808207;1589347617;808190;0;
1589347617;819074;1589347617;819091;1589347617;819074;8;
1589347617;829212;1589347617;829229;1589347617;829212;2;
1589347617;844064;1589347617;844080;1589347617;844064;0;
1589347617;856547;1589347617;856564;1589347617;856547;8;
1589347617;864861;1589347617;864878;1589347617;864861;2;
1589347617;875250;1589347617;875266;1589347617;875250;0;
1589347617;885561;1589347617;885576;1589347617;885561;8;
1589347617;894385;1589347617;894400;1589347617;894385;2;
1589347617;901259;1589347617;901276;1589347617;901259;0;
1589347617;909097;1589347617;909116;1589347617;909097;8;
1589347617;915942;1589347617;915957;1589347617;915942;2;
1589347617;922653;1589347617;922668;1589347617;922653;0;
1589347617;936115;1589347617;936130;1589347617;936115;8;
